Date,Infosys,Wipro,HCL Tech,Tech Mahindra,HDFC Bank,ICICI Bank,Axis Bank,Kotak Bank,SBI,Reliance,ONGC,Power Grid,NTPC,Adani Green,HUL,ITC,Nestle,Britannia,Sun Pharma,Dr Reddy,Cipla,Maruti,Bajaj Auto,Tata Steel,JSW Steel,Bharti Airtel,L&T,Ultratech
2022-05-10,657.0067138671875,3205.60205078125,703.3570556640625,3057.3203125,888.6517944335938,762.0629272460938,910.4307861328124,637.8536987304688,2032.0269775390625,689.974853515625,1364.607666015625,209.43702697753903,616.8267822265625,358.11236572265625,1528.1966552734375,7249.4501953125,793.77392578125,137.0694122314453,120.31312561035156,152.9104766845703,1120.813232421875,434.6878967285156,828.96044921875,100.45611572265624,3014.66748046875,1081.3394775390625,6224.70751953125,222.84939575195312
2022-05-11,669.5543823242188,3223.2666015625,706.484619140625,3069.844970703125,899.6381225585938,756.2316284179688,900.541748046875,641.4447021484375,2016.2769775390625,692.7880249023438,1341.5421142578125,206.1311798095703,620.3158569335938,360.6629943847656,1492.88916015625,7134.23486328125,793.3799438476562,134.51231384277344,123.54589080810548,150.1177520751953,1109.3319091796875,435.92279052734375,822.1795043945312,100.52510833740234,2991.2158203125,1065.80224609375,6199.04248046875,220.1667022705078
2022-05-12,646.9487915039062,3198.419921875,689.4296875,3029.3515625,883.4703369140625,755.443115234375,899.2685546875,626.9856567382812,1993.258056640625,674.9395141601562,1325.769775390625,203.9138336181641,597.2313842773438,350.88897705078125,1450.4539794921875,6996.49755859375,779.330810546875,130.98529052734375,121.91004180908205,148.0467529296875,1086.731201171875,423.2077941894531,817.5626831054688,96.38577270507812,2988.27880859375,1055.661865234375,6047.7373046875,221.05316162109372
2022-05-13,633.3056640625,3249.363037109375,674.2806396484375,3087.407958984375,896.7596435546875,764.068359375,893.1146240234375,621.35595703125,2044.7947998046875,657.042724609375,1321.9033203125,208.50978088378903,573.955810546875,354.60528564453125,1458.3896484375,6850.17578125,788.12109375,127.10556030273438,119.61205291748048,148.2977752685547,1099.0506591796875,406.7423706054688,848.8224487304688,94.60070037841795,2993.7578125,1047.0006103515625,6058.58935546875,218.650390625
2022-05-16,636.2932739257812,3315.16015625,677.505859375,3093.43505859375,895.6082763671875,757.0785522460938,886.6632690429688,627.9719848632812,2066.36962890625,662.5233154296875,1308.4593505859375,204.88140869140625,575.7241821289062,361.2408752441406,1466.3731689453125,6990.662109375,779.2755126953125,130.7207489013672,119.57311248779295,147.60743713378906,1099.322265625,416.2099914550781,851.8040771484375,95.16123962402344,2960.356201171875,1034.9888916015625,5878.93115234375,218.34713745117188
2022-05-17,652.2266845703125,3339.29296875,691.0422973632812,3172.4921875,900.02197265625,760.1159057617188,919.2164306640624,632.2544555664062,2092.231201171875,688.7138671875,1334.2491455078125,213.4282073974609,613.529052734375,366.7107543945313,1524.53759765625,7265.7509765625,784.2989501953125,132.70472717285156,127.0902099609375,149.7725830078125,1145.497314453125,427.46136474609375,857.7193603515625,102.50853729248048,3025.9326171875,1042.9534912109375,5971.76708984375,227.04837036132807
2022-05-18,656.7080078125,3382.384765625,680.3890380859375,3196.505859375,918.3485717773438,760.4663696289062,911.4070434570312,632.2063598632812,2135.4736328125,686.143310546875,1326.120849609375,215.12144470214844,603.20556640625,368.0059509277344,1494.5050048828125,7298.3046875,785.2694091796875,130.94119262695312,127.12915802001952,143.0260772705078,1149.6641845703125,418.9542236328125,864.837158203125,101.7798309326172,3023.478271484375,1020.1915283203124,6094.9619140625,224.52896118164065
2022-05-19,647.4965209960938,3299.7255859375,658.9849243164062,3137.837158203125,900.02197265625,765.0711059570312,856.826171875,619.2869873046875,2110.45068359375,669.6044921875,1254.0245361328125,222.2572326660156,573.7168579101562,355.3724670410156,1471.1724853515625,7142.0478515625,773.288818359375,130.50033569335938,124.63644409179688,143.27713012695312,1123.1683349609375,409.349365234375,850.84228515625,96.76953125,2859.67041015625,964.744873046875,5937.400390625,210.48570251464844
2022-05-20,670.3012084960938,3379.351318359375,672.3258666992188,3249.1474609375,938.7863159179688,827.3075561523438,873.3362426757812,635.5985107421875,2167.6728515625,688.27734375,1278.6278076171875,225.7646484375,603.2533569335938,364.4889221191406,1530.239990234375,7317.6435546875,810.1773071289062,131.91114807128906,126.11649322509766,143.74778747558594,1188.660400390625,422.9791259765625,880.7073974609375,100.94766235351562,2886.89208984375,984.3732299804688,5992.20166015625,214.42808532714844
2022-05-23,672.5418701171875,3377.87890625,670.3222045898438,3283.802734375,930.7744140625,832.3406372070312,864.380859375,627.4428100585938,2217.8583984375,689.732421875,1290.2705078125,221.3299560546875,523.3899536132812,369.5004577636719,1562.6011962890625,7617.47412109375,816.5339965820312,132.39610290527344,120.81945037841795,140.95504760742188,1180.7119140625,421.6069641113281,886.8633422851562,88.2149429321289,2912.09619140625,994.8182983398438,5784.5791015625,217.41403198242188
